timestamp,price,signal,position,future_return
2025-09-22 03:00:00,114649.89,1.0,0,-0.0018871365685566577
2025-09-22 04:00:00,114433.53,1.0,0,-0.006487084685755984
2025-09-22 05:00:00,113691.19,1.0,0,-0.007831917319187198
2025-09-22 06:00:00,112800.77,1.0,0,-0.0024891674055061985
2025-09-22 07:00:00,112519.99,1.0,0,0.0009694277434613152
2025-09-22 08:00:00,112629.07,1.0,0,-0.0025965765321511736
2025-09-22 09:00:00,112336.62,1.0,0,0.004055133579771386
2025-09-22 10:00:00,112792.16,1.0,0,0.0007519139628144877
2025-09-22 11:00:00,112876.97,1.0,0,-0.0012254049696763802
2025-09-22 12:00:00,112738.65,1.0,0,0.003476891021845674
2025-09-22 13:00:00,113130.63,1.0,0,-0.0017455042900406115
2025-09-22 14:00:00,112933.16,1.0,0,-0.0010418552000138748
2025-09-22 15:00:00,112815.5,1.0,0,-0.0019041709694147535
2025-09-22 16:00:00,112600.68,1.0,0,-0.0017941277086425123
2025-09-22 17:00:00,112398.66,1.0,0,0.0002710886410923763
2025-09-22 18:00:00,112429.13,1.0,0,-0.0027237602923727566
2025-09-22 19:00:00,112122.9,1.0,0,0.005877300711986777
2025-09-22 20:00:00,112781.88,1.0,0,0.00166790977415876
2025-09-22 21:00:00,112969.99,1.0,0,-0.0028922725406986816
2025-09-22 22:00:00,112643.25,1.0,0,6.871250607565216e-05
2025-09-22 23:00:00,112650.99,1.0,0,-0.0022695761484208266
2025-09-23 00:00:00,112395.32,1.0,0,-0.0021233980204869995
2025-09-23 01:00:00,112156.66,1.0,0,-0.003074092969601594
2025-09-23 02:00:00,111811.88,1.0,0,0.00472320114821434
2025-09-23 03:00:00,112339.99,1.0,0,0.0009107175459068806
2025-09-23 04:00:00,112442.3,1.0,0,0.0019844844867100697
2025-09-23 05:00:00,112665.44,1.0,0,0.0027472488457862543
2025-09-23 06:00:00,112974.96,1.0,0,0.0010194294381693503
2025-09-23 07:00:00,113090.13,1.0,0,0.0003865058780991859
2025-09-23 08:00:00,113133.84,1.0,0,-0.0017622490317662498
2025-09-23 09:00:00,112934.47,1.0,0,0.0003085860322362688
2025-09-23 10:00:00,112969.32,1.0,0,5.9042578993917516e-05
2025-09-23 11:00:00,112975.99,1.0,0,-0.00030953479584472365
2025-09-23 12:00:00,112941.02,1.0,0,9.99636801579662e-05
2025-09-23 13:00:00,112952.31,1.0,0,-0.002650676201309987
2025-09-23 14:00:00,112652.91,1.0,0,0.0020352780944583593
